,gender,hit_answered_date,hit_creation_date,household_income,household_size,location_city,location_country,location_region,marital_status,post_to_completion_secs,worker_id,year_of_birth,Age
1372,female,07:10.9,03:12.0,"$25,000-$39,999",2,clarksburg,US,wv,cohabitating,238,4740e8b54def5b3fd4cc6f662b84d5be,1988,28
1373,female,59:12.1,48:14.0,"Less than $10,000",3,norristown,US,pa,divorced,658,2564d67b86432e8e08db9e6f7ec7b11e,1984,32
1374,male,39:39.2,33:13.0,"Less than $10,000",1,kirkland,US,il,single,386,d225582008be7edbb2fdd044d2431198,1981,35
1375,male,25:31.5,03:15.0,"Less than $10,000",4,coimbatore,IN,tn,married,4936,395adae72bc0e6b89dc3e1fbd9ab46e7,1969,47
1376,female,25:25.3,18:13.0,"$40,000-$59,999",3,largo,US,fl,single,432,accd1fc4cf8540d40dbd780613e6991d,1995,21
1377,female,03:58.9,03:13.0,"$75,000-$99,999",2,college station,US,tx,married,45,fed40912bf5e94299a46cee3f0ff6295,1989,27
1378,male,49:59.2,48:13.0,"Less than $10,000",2,chennai,IN,tn,married,106,98a18b3a53eb273babecb5ff88bee6dc,1975,41
1379,male,48:15.5,33:14.0,"$15,000-$24,999",2,zephyrhills,US,fl,single,901,e71b0e5b03f7db4e002aad13a678e113,1993,23
1380,female,30:56.3,18:14.0,"$10,000-$14,999",2,?,FR,?,married,762,2f44f2ae54f25f17b5265d5ed00bdea0,1958,58
1381,female,48:51.8,48:14.0,"$75,000-$99,999",2,dedham,US,ma,single,37,13d0acb40882387ed2fc56c6cea3a0d9,1993,23
1382,male,36:25.7,33:14.0,"$15,000-$24,999",2,panama,PA,?,married,191,6973b15db09855b41caf61597c28b2b6,1977,39
1383,female,19:19.1,18:16.0,"$25,000-$39,999",4,palm bay,US,fl,married,63,65cf1655d0ce5baa33d2da0ac3869d12,1984,32
1384,female,19:02.6,03:17.0,"$40,000-$59,999",1,halifax,CA,ns,single,945,b5a9d81de3e379cfd668e21b86b8676c,1977,39
1385,male,51:43.1,48:15.0,"$40,000-$59,999",2,shreveport,US,la,married,208,7647d61488f00994374b91be74725572,1983,33
1386,male,50:33.5,48:14.0,"$40,000-$59,999",3,norwich,US,ct,married,3739,05f21d4f4fd4deeeb347cb1233f38fe2,1981,35
1387,male,37:17.6,33:15.0,"Less than $10,000",1,rolla,US,mo,single,242,b8461e5fbf50630979d715396ba31654,1991,25
1388,male,34:11.5,33:14.0,"$40,000-$59,999",2,wethersfield,US,ct,single,3657,1a9e41cd44f0751e160eb694c99d344b,1992,24
1389,female,21:54.0,18:15.0,"$60,000-$74,999",2,los angeles,US,ca,married,219,c36e8f85ea15cd397e9bb4db75423a3c,1978,38
1390,male,11:46.6,03:14.0,"$40,000-$59,999",1,fitchburg,US,ma,single,4112,f72c20472db59810178ec33f0b2ce03b,1984,32
1391,female,11:32.7,03:15.0,"$75,000-$99,999",2,sacramento,US,ca,married,497,58121371482e0528447e2ef46f463b10,1956,60
1392,male,05:00.0,48:32.0,"$40,000-$59,999",2,new york,US,ny,cohabitating,4587,a0f72b34157e1ccf6d080aba7ef54281,1988,28
1393,female,26:43.0,18:14.0,"$60,000-$74,999",1,palo alto,US,ca,single,4109,984086e8ff2efef39af7acbff702d39a,1986,30
1394,female,21:59.0,18:15.0,"$60,000-$74,999",2,durham,US,nc,married,224,a4b1e3cf5f5fcf0b0997f9cdfbf17722,1979,37
1395,female,16:33.0,03:14.0,"$60,000-$74,999",2,ridley park,US,pa,single,4399,0881177d3eb6631fd118e492aa0ac7dd,1987,29
1396,female,35:06.9,,"$60,000-$74,999",4,portland,US,or,married,,2e0971ec355a496354af05d46f09f9ee,1990,26
1397,female,50:28.5,33:18.0,"$40,000-$59,999",2,indianapolis,US,in,cohabitating,4630,4776e430720d02bab5c861be26eb8572,1979,37
1398,male,49:52.2,48:39.0,"$75,000-$99,999",5+,boca raton,US,fl,single,73,f620b4ed945ba839b1de1e58b3900209,1991,25
1399,male,41:36.8,18:18.0,"$25,000-$39,999",1,carrollton,US,tx,single,1398,16a02dc3449a1f9b3f2a769cc7ca735a,1981,35
1400,female,35:26.3,33:14.0,"$25,000-$39,999",1,sevierville,US,tn,single,132,26521cba7dcd0e25c8aab2d54b750f3e,1991,25
1401,female,04:17.9,03:14.0,"Less than $10,000",3,chennai,IN,tn,single,63,274f4b9952f9ab333de5e75ae8b88049,1987,29
1402,female,04:06.2,33:15.0,"$75,000-$99,999",2,seattle,US,wa,divorced,5451,7870ca01cd6da248909a87fdea2303aa,1961,55
1403,female,52:18.2,48:16.0,"$10,000-$14,999",5+,hyderabad,IN,ap,married,242,eaafb4ab64102b3d847be8282b23e2ac,1986,30
1404,female,19:51.7,18:15.0,"$40,000-$59,999",4,evansville,US,in,married,96,c346191c25d2dfab4ac96846131d7846,1974,42
1405,male,04:57.3,03:17.0,"$10,000-$14,999",5+,washington,US,pa,married,100,bf2b41d6d4f3eaa7476c7be98278a98f,1980,36
1406,male,48:54.8,48:17.0,"$10,000-$14,999",5+,chennai,IN,tn,married,37,24904c2c67bd361b36340b017d60e2e2,1982,34
1407,female,19:02.3,18:14.0,"$25,000-$39,999",2,fort lauderdale,US,fl,cohabitating,48,fdc9e3f2c98f9e132e62564f3c9a558b,1980,36
1408,female,07:35.0,03:16.0,"$40,000-$59,999",3,johnson city,US,tn,married,259,38ebd61b97bf10f48fd689b0052c59ee,1987,29
1409,male,49:19.6,48:16.0,"$40,000-$59,999",1,dekalb county,US,ga,single,63,673e27bc631fbc911d0c56adb0e0e4aa,1988,28
1410,male,38:53.8,33:13.0,"Less than $10,000",1,los angeles,US,ca,single,3940,6f0b8123a231842f113c43d55da91d6c,1991,25
1411,female,36:44.6,33:13.0,"$25,000-$39,999",4,marion,US,in,married,211,2bb619613d4e2d297c81e419a9a50bd8,1977,39
1412,male,25:17.8,18:13.0,"Less than $10,000",2,copenhagen,DK,15,cohabitating,424,4c315b35bf4042d72133f7b5d50ce8ae,1986,30
1413,male,13:35.9,03:13.0,"$25,000-$39,999",5+,?,IN,?,married,622,c3f92792f71cb05524b6ec9ecd2ee29a,1980,36
1414,male,49:00.8,48:14.0,"$10,000-$14,999",1,dunn,US,nc,single,46,c8130953fadb1074c3be91a2282f6dab,1975,41
1415,male,29:09.8,18:14.0,"Less than $10,000",4,mumbai,IN,mh,married,4255,3a4fd4a366714b12371f3ba8d3524e90,1977,39
1416,female,20:02.1,18:15.0,"$25,000-$39,999",3,wayne,US,nj,single,107,d9f6778f41daed90dd17bc871c536b9f,1969,47
1417,female,18:27.0,03:15.0,"$75,000-$99,999",5+,shreveport,US,la,married,4512,a792534c7cef3a33f33dade8ad45de30,1988,28
1418,female,05:37.1,03:13.0,"$25,000-$39,999",1,san francisco,US,ca,divorced,144,1a2499126670d747c58e3fa3ce8b4f25,1983,33
1419,female,50:40.9,48:14.0,"Less than $10,000",1,wickliffe,US,oh,divorced,146,2ce7119dc1062e8253058d798904a0a7,1959,57
1420,male,33:43.2,33:14.0,"$25,000-$39,999",4,holiday,US,fl,divorced,29,f656767f3ad8f9106bd2e37dba2a84ef,1973,43
1421,female,53:50.0,48:13.0,"$25,000-$39,999",2,milwaukee,US,wi,cohabitating,336,1371b97b0c6da0a354a0c21d624bb1b8,1987,29
1422,female,34:09.6,33:13.0,"Less than $10,000",2,glen carbon,US,il,single,56,49ddc331c528607180412bec4501176f,1984,32
1423,male,19:37.4,18:13.0,"$10,000-$14,999",3,chennai,IN,tn,married,84,ee44c37205141c5e6df5472b7b316d3f,1975,41
1424,male,10:36.2,03:14.0,"Less than $10,000",4,mumbai,IN,mh,married,442,a78b91593cc89e253891fb04fd24809d,1945,71
1425,female,08:14.1,48:15.0,"$25,000-$39,999",2,falmouth,US,ma,single,4799,dd226e9c0a8f59395258c4da4932ddda,1984,32
1426,female,02:49.5,33:16.0,"Less than $10,000",4,mumbai,IN,mh,married,1773,2c70f64d32f19f5d0cd916f6d9bbb757,1952,64
1427,female,50:46.1,48:13.0,"$100,000 or more",2,murfreesboro,US,tn,married,153,65704316a6bd4c1b0879c55de0f1e933,1959,57
1428,male,43:55.9,33:14.0,"Less than $10,000",5+,islamabad,PK,?,single,4241,e0649eaba7f0e8fe2a483b565e4c4986,1990,26
1429,male,24:53.4,18:14.0,"$25,000-$39,999",2,?,IN,?,single,399,89f27e68ab66732165c01b60263aac23,1988,28
1430,female,06:11.3,03:14.0,"$40,000-$59,999",2,windermere,US,fl,single,177,6e3965a55419a201822b66557936f78b,1995,21
1431,female,21:47.1,18:15.0,"Less than $10,000",1,bangalore,IN,ka,married,212,4bde1f8e752e7b3ed228dcfcc0968423,1987,29
1432,male,08:43.6,03:16.0,"$40,000-$59,999",5+,russellville,US,ar,married,327,a8ace84387237b4f96d946844b887b06,1965,51
1433,female,55:59.0,48:14.0,"$25,000-$39,999",2,forest,US,va,divorced,464,18e794dadce3cce99f3016bec1dbc959,1970,46
1434,female,39:24.9,03:16.0,"$10,000-$14,999",2,philadelphia,US,pa,single,2168,a7f1da28264c9cf8f37920ccd3c48093,1981,35
1435,female,37:05.6,33:16.0,"$40,000-$59,999",3,cedartown,US,ga,married,229,69a51ea1232cef57ac2bf025fe1e4ccd,1988,28
1436,male,21:11.1,18:14.0,"$25,000-$39,999",1,rancho cordova,US,ca,single,177,20988ff4971fb12b144726e8a628e91c,1969,47
1437,female,19:05.7,33:15.0,"$25,000-$39,999",4,natchez,US,ms,married,2750,60b6291f7fc718dbb5f965a8f82409cb,1980,36
1438,male,00:04.5,18:16.0,"$15,000-$24,999",5+,kolkata,IN,wb,married,2508,52add80b206d04ac2cd1f3c1e02317f4,1985,31
1439,male,57:42.9,03:16.0,"Less than $10,000",5+,singapore,SG,?,single,6866,1c169b0e1d3b774592e042664f0a2f31,1993,23
1440,male,53:13.8,48:13.0,"$40,000-$59,999",5+,chicago,US,il,married,300,f9cfb5c84620006ae10f960521c1bb67,1985,31
1441,male,05:53.0,03:15.0,"$100,000 or more",4,adelaide,AU,sa,single,157,05c8cbe98217ce197851d582863989ac,1998,18
1442,male,58:12.5,48:11.0,"Less than $10,000",4,chennai,IN,tn,single,4201,f05803cbdcbffcf0cbbad426a333623e,1994,22
1443,male,51:33.1,03:13.0,"$15,000-$24,999",4,?,IN,?,single,6500,11cde65059db7ce35ca36815e7fc0f89,1987,29
1444,male,51:32.8,48:13.0,"$15,000-$24,999",5+,chennai,IN,tn,married,199,2234940113b7ac62ebd7e783aade3f49,1973,43
1445,male,35:00.8,33:17.0,"Less than $10,000",3,bangalore,IN,ka,married,103,1a3a2fdb8723ea76e69c3134f458e6bb,1987,29
1446,male,34:00.4,18:15.0,"$10,000-$14,999",2,zagreb,HR,21,married,945,b589c12795536f89f9196309a3ed137b,1983,33
1447,female,05:57.5,48:16.0,"Less than $10,000",4,petaling jaya,MY,10,single,4661,1152e29f31442e80a006652d3857a5e7,1996,20
1448,male,50:48.4,33:13.0,"$10,000-$14,999",4,coimbatore,IN,tn,married,1055,60b8061b7524154096be8b25291f829e,1982,34
1449,female,18:55.8,18:12.0,"$25,000-$39,999",4,erode,IN,tn,married,43,a6b28122c686edc07cc0b2f040c6e3c9,1973,43
1450,female,56:46.1,18:13.0,"$25,000-$39,999",1,macon,US,ga,divorced,2313,68c04112f0715312a10264cb25e1f790,1966,50
1451,female,47:40.5,33:13.0,"$100,000 or more",5+,queen creek,US,az,married,867,ccd892fe8f3ec6983ae9c6daa3a755da,1983,33
1452,male,13:44.5,03:12.0,"$10,000-$14,999",3,chennai,IN,tn,married,632,8d383976a973cc445ed96be394ac162c,1980,36
1453,female,06:38.2,48:13.0,"$15,000-$24,999",1,new orleans,US,la,single,1105,715ccb87a65835f3e53daae1360fd684,1990,26
1454,male,49:04.6,33:12.0,"Less than $10,000",2,hyderabad,IN,ap,single,952,d84df7cb26edd45629e579de27bdde68,1994,22
1455,female,19:11.4,18:13.0,"$100,000 or more",4,stafford,US,va,married,58,2b51230372dda523cea8546747cd706e,1973,43
1456,male,13:56.9,03:28.0,"$15,000-$24,999",5+,panipat,IN,hr,married,628,6892b47b583f0695a2a945140e46c43a,1951,65
1457,male,48:59.4,48:12.0,"$75,000-$99,999",5+,williamsburg,US,va,married,47,12aee0b06d3931d80208bdb313d59900,1971,45
1458,female,35:39.0,33:14.0,"$75,000-$99,999",5+,buffalo,US,ny,married,145,1c35eda47e49cec1a31ac2c4aca90735,1983,33
1459,female,27:38.6,18:20.0,"$100,000 or more",2,utica,US,mi,married,558,def6abbf24de2836687167735c04fb5e,1990,26
1460,male,08:58.5,03:19.0,"$100,000 or more",5+,hightstown,US,nj,single,339,732342dfcc7941dcd6e166d344f6d133,1997,19
1461,male,04:44.8,48:18.0,"$40,000-$59,999",4,clayton,US,nc,single,986,0c90359ff94f1e03a048f1e888c69daf,1996,20
1462,female,48:49.0,33:14.0,"$15,000-$24,999",3,sedalia,US,mo,divorced,935,4280445dd1f233f79c32236bd35c0992,1959,57
1463,female,48:39.9,,"$15,000-$24,999",3,sedalia,US,mo,divorced,,4280445dd1f233f79c32236bd35c0992,1959,57
1464,female,28:07.8,18:19.0,"$75,000-$99,999",2,charlotte,US,nc,married,588,08b136a7b5d4682041a0dd9bc16d8461,1967,49
1465,male,10:15.2,03:12.0,"$100,000 or more",5+,atlanta,US,ga,married,423,621ba7a3a1b38e67e7faf7e48805635a,1969,47
1466,female,56:23.0,48:12.0,"$25,000-$39,999",1,tacoma,US,wa,single,490,9bb87e3286777aa2cf596a3353a73213,1964,52
1467,female,50:40.4,18:17.0,"$75,000-$99,999",4,akron,US,oh,married,1943,b5495f977db18e29172a72ed287e4b5a,1982,34
1468,male,34:15.7,33:13.0,"$40,000-$59,999",2,fort smith,US,ar,married,62,32a1fadef211e69add64997e596e3b56,1964,52
1469,female,08:25.3,03:14.0,"Less than $10,000",2,san antonio,US,tx,married,311,75e33f6a6590cfee7522971c2af81179,1968,48
1470,female,01:54.9,48:14.0,"$40,000-$59,999",4,crawfordsville,US,in,cohabitating,820,d345d3ed2e74df158b0aed16fa351f0b,1993,23
1471,female,41:45.5,33:14.0,"$25,000-$39,999",1,liberty,US,ny,single,511,341160f02d173e00640275b799679258,1947,69
1472,male,29:31.7,18:13.0,"Less than $10,000",4,los angeles,US,ca,single,678,b6e79c1492b4d70ed71f55d9761aeab6,1981,35
1473,male,24:51.1,33:13.0,"$40,000-$59,999",1,chattanooga,US,tn,single,3098,25cbfd7df64c34f609258f7bbb675192,1990,26
1474,male,04:02.2,03:14.0,"$40,000-$59,999",3,bangor,US,me,married,48,a3f35f524be38548eff0e1bca7d43e86,1983,33
1475,female,55:59.4,48:14.0,"Less than $10,000",1,?,PR,?,single,4065,0716a68207b2a28c8b67e6ad45d84005,1967,49
1476,male,50:50.0,48:23.0,"$100,000 or more",4,athens,US,oh,single,147,21481a586bb708eee7a0b49ccf7298d9,1997,19
1477,male,18:59.2,18:14.0,"$75,000-$99,999",1,arlington,US,va,single,45,b1538b292291409b0ce253b82b72b4bd,1990,26
1478,male,07:16.2,33:14.0,"$100,000 or more",4,bellevue,US,wa,single,2042,70b7c790765d38ccd2b8b4b584ead9cd,1988,28
1479,male,05:01.6,03:14.0,"$15,000-$24,999",3,tampa,US,fl,single,107,c1c2b500f12d551c01a006993d4454cc,1975,41
1480,female,20:15.2,18:27.0,"Less than $10,000",3,dhahran,SA,4,married,108,3da6564f92ffde8db67ee9adcaad07c7,1982,34
1481,male,17:55.8,03:14.0,"$40,000-$59,999",4,allen,US,tx,married,881,a797041d64ea62bf574bd1f07b7755af,1960,56
1482,male,50:21.0,48:15.0,"Less than $10,000",1,boston,US,ma,single,126,2fefcbee051486ae29a91d76ad828646,1979,37
1483,male,34:44.0,33:14.0,"$60,000-$74,999",2,palatka,US,fl,divorced,89,2108a603cbc5c69b2257598409ffccc9,1965,51
1484,female,22:00.9,18:30.0,"$75,000-$99,999",1,hartford,US,ct,divorced,210,1db298b3b27e5e5c4c2f9cd1e6f197a5,1947,69
1485,male,05:44.8,03:15.0,"$15,000-$24,999",1,schererville,US,in,single,149,f3d51346c00916267903d9c312809a1b,1978,38
1486,male,50:14.1,48:36.0,"$40,000-$59,999",2,denton,US,tx,single,98,3fd9b5969238ee1ca5eca51083d5c7f7,1995,21
1487,female,37:50.3,33:13.0,"$75,000-$99,999",3,orlando,US,fl,married,277,c328adb9dd2e3aa7b596baceff7fca7b,1971,45
1488,female,34:33.1,03:13.0,"$40,000-$59,999",4,tompkinsville,US,ky,married,1880,0210804b0c1ea939ef14ff48ffce7ea7,1977,39
1489,male,20:03.2,,"$40,000-$59,999",1,st. joseph,US,mo,single,,8a7417d615c076cf78421bf30de2910a,1988,28
1490,male,53:26.1,03:13.0,"$75,000-$99,999",4,ponder,US,tx,married,3013,04f138ee7d6ce673f399ee89269b555f,1989,27
1491,male,50:35.7,48:11.0,"$40,000-$59,999",1,frederick,US,md,single,144,559c9bef1e362af8b79e411ee3628e80,1982,34
1492,female,44:14.6,33:13.0,"$40,000-$59,999",2,greenville,US,nc,single,661,4b05509308e8b6ca261db3d3fdedf60c,1989,27
1493,male,23:36.9,18:13.0,"$75,000-$99,999",2,libertyville,US,il,single,323,4f330c5d39150b785afb886b15aaa1e8,1982,34
1494,male,50:12.8,48:11.0,"$10,000-$14,999",4,?,IN,?,single,121,e007b17d6b8015a6c432470cc180831d,1987,29
1495,female,36:42.6,33:12.0,"Less than $10,000",1,new york,US,ny,single,210,a7212004bc2e23582f742f11e9374739,1982,34
1496,female,21:21.8,18:14.0,"$15,000-$24,999",4,chennai,IN,tn,married,3787,6a3a24a7d67d807976f8fc87de553f81,1985,31
1497,female,20:02.8,18:11.0,"$100,000 or more",4,prairieville,US,la,married,111,39874f086926d83758a78826e4c3b4ed,1966,50
1498,female,15:26.4,03:13.0,"$25,000-$39,999",4,ruston,US,la,divorced,733,fcc27a4d544af6ac85eb85d63c20a9e1,1978,38
1499,male,03:51.6,48:12.0,"$15,000-$24,999",5+,lagos,NG,la,single,939,673ea59019ebe58b76513eb07094d112,1972,44
1500,female,57:12.5,33:13.0,"$60,000-$74,999",3,scottsdale,US,az,married,5039,6b1ca6a28ec9549d0785df3c738b42eb,1984,32
1501,male,37:06.5,33:12.0,"$10,000-$14,999",3,?,IN,?,single,234,882655c89ff529325ef8d5ee22e9f902,1989,27
1502,male,07:55.5,03:13.0,"Less than $10,000",5+,kochi,IN,kl,single,282,0442ec11b8784622a32e5bc5c9314cc9,1994,22
1503,male,53:50.9,48:12.0,"$40,000-$59,999",4,fort lauderdale,US,fl,married,338,048a6ccf97e8f5194c06a44a0fbccc07,1982,34
1504,male,21:13.0,18:13.0,"$15,000-$24,999",1,norman,US,ok,single,180,821e51a7afca86e64bb2e476e3d05bb7,1972,44
1505,female,05:22.5,03:12.0,"Less than $10,000",1,soddy-daisy,US,tn,single,130,7eabed06377836e01e6abdcdc0a71d6e,1958,58
1506,male,51:53.6,48:12.0,"$100,000 or more",3,gustavsberg,SE,ab,single,221,2ae419ce3235f9c083971b7097ec7c4f,1976,40
1507,female,34:35.5,33:14.0,"$15,000-$24,999",1,seminole,US,fl,single,81,979ee14e93cd72fad1e1f25471b980b9,1993,23
1508,male,19:20.3,18:15.0,"$40,000-$59,999",1,st. louis,US,mo,single,65,67881bfba0644d47e1c75a52e6a7ef60,1980,36
1509,male,08:39.3,03:14.0,"Less than $10,000",3,el paso,US,tx,married,325,a8f65935b9d7cf3282508d75d468f583,1963,53
1510,female,50:16.5,48:12.0,"$25,000-$39,999",1,nicholasville,US,ky,divorced,124,6077f24e83bf746c45978ef369e62cbc,1963,53
1511,female,33:55.7,33:13.0,"$25,000-$39,999",4,wilmington,US,nc,married,42,180b1325218b6019abf9ade2dd4c5cf6,1982,34
1512,male,19:32.9,18:12.0,"Less than $10,000",1,bologna,IT,bo,single,80,333836657691174e366637ed5de82ff6,1989,27
1513,female,06:21.7,03:12.0,"$40,000-$59,999",5+,vaudreuil-dorion,CA,qc,married,189,2bc2c808d9027e4ef371005b2e5b4e6e,1955,61
1514,female,56:02.7,48:13.0,"$75,000-$99,999",3,columbia,US,md,single,469,03375f24a01b5a992bf777820448a4c4,1988,28
1515,male,34:50.0,33:11.0,"$10,000-$14,999",2,alicante,ES,a,married,99,19b5cc16d7c2d43b560c251fd0b6cf31,1959,57
1516,male,26:41.5,18:13.0,"$25,000-$39,999",1,charlotte,US,nc,single,508,3d757699aad800f12112322301048ae5,1984,32
1517,female,04:06.0,03:13.0,"$25,000-$39,999",3,city of san fernando,PH,pam,married,53,b897b031fc8bf586784cae32afcbdb53,1985,31
1518,male,51:56.2,48:11.0,"Less than $10,000",4,bangalore,IN,ka,single,225,3b1adc85f43e15230577dc3fc7fda8b5,1986,30
1519,male,38:08.1,33:12.0,"$15,000-$24,999",3,hanoi,VN,?,married,296,b6efd63b46f7ca779baa4b45325aea67,1987,29
1520,female,22:13.1,18:12.0,"$15,000-$24,999",3,claremont,ZA,wc,single,241,d3743584a49629e49046a6b9b3eb1242,1984,32
1521,male,11:22.7,03:12.0,"Less than $10,000",3,thiruvananthapuram,IN,kl,married,490,14c031fbdec290cddf8e73b741cd8988,1955,61
1522,female,51:03.2,48:12.0,"$10,000-$14,999",4,?,IN,?,married,171,307e1e84b3c8947affdb843b8ea40753,1980,36
1523,male,37:30.5,33:12.0,"$25,000-$39,999",2,san francisco,US,ca,cohabitating,258,27219d21f03db021a190f3a9f3eaf047,1990,26
1524,female,31:06.6,18:12.0,"$60,000-$74,999",3,rocky point,US,nc,married,774,35f40816bc263645f226a6246e26780c,1982,34
1525,male,05:05.9,03:14.0,"Less than $10,000",4,?,IN,?,married,111,00144a96d914eeff7b177e063c97ea88,1982,34
1526,male,52:25.3,48:11.0,"Less than $10,000",2,van buren,US,ar,single,254,506f79eebe5ac953074cf8c43704b64b,1994,22
1527,female,42:32.0,33:12.0,"$40,000-$59,999",5+,buffalo,US,ny,divorced,560,7d133c7e47335c306edd91b5c6645cc2,1975,41
1528,male,25:06.2,18:13.0,"$15,000-$24,999",3,accra,GH,?,single,4013,da1862b5981f5cb5fea9ab31048c3cc0,1987,29
1529,female,22:29.4,18:13.0,"$75,000-$99,999",2,santa ana,US,ca,single,256,d041e9256c019f262c7a555b0e0bfa0f,1985,31
1530,female,10:55.9,03:13.0,"$40,000-$59,999",5+,benton,US,ar,married,462,050161b2eb476345470a7daca5a5f034,1969,47
1531,female,52:29.5,48:13.0,"$15,000-$24,999",5+,sturgeon bay,US,wi,divorced,256,5cc184a6a4e8e9b91860a3cff51ac7b2,1980,36
1532,female,38:53.9,33:12.0,"$10,000-$14,999",3,malaga,ES,an,married,341,c9ca378ae39ad962f3f666ff0e43577c,1986,30
1533,male,32:22.0,48:13.0,"Less than $10,000",3,chennai,IN,tn,married,6249,0375e5db3cb85aa274539587238e3464,1982,34
1534,female,04:41.5,03:13.0,"$100,000 or more",5+,glendale,US,az,divorced,88,d2dcd78fd1c7e9c33b1593e90fe6cc9d,1971,45
1535,female,01:50.4,48:14.0,"$60,000-$74,999",5+,los angeles,US,ca,cohabitating,816,93ff062c0b7e7f7688664c905aa7c144,1991,25
1536,female,34:53.4,33:13.0,"$25,000-$39,999",4,bangalore,IN,ka,married,100,77a15cf119792922955698e66feab653,1974,42
1537,female,24:21.0,18:13.0,"$25,000-$39,999",3,riverside,US,ca,cohabitating,368,c31318bd92214b8cea3b0609c35aee54,1989,27
1538,male,21:02.7,03:12.0,"$25,000-$39,999",5+,dalton,US,ga,married,1070,568c220ba5286cb751e1dd295545ea20,1985,31
1539,male,39:29.5,33:13.0,"Less than $10,000",4,jakarta,ID,jk,married,376,f3719f6ddceeb055b300bc00bffc743e,1980,36
1540,female,23:34.9,18:12.0,"$25,000-$39,999",4,las vegas,US,nv,married,322,7783482068087560a21397c6345e1a56,1982,34
1541,male,09:04.9,03:12.0,"$10,000-$14,999",4,?,IN,?,single,352,7d3d98636a35ee7045d71c4b579dfa34,1992,24
1542,female,50:25.8,48:12.0,"$25,000-$39,999",4,myrtle beach,US,sc,married,133,1566995a6c16d866bee47c530c8a904c,1987,29
1543,male,34:37.3,33:12.0,"$60,000-$74,999",2,morrisville,US,pa,single,85,89936c0868d5019317e71ee0e331d9d4,1980,36
1544,male,21:02.6,18:14.0,"Less than $10,000",5+,gurgaon,IN,hr,single,168,8be89789170910a8d3de1d63ef2cab8e,1998,18
1545,female,12:48.2,48:13.0,"$10,000-$14,999",5+,hyderabad,IN,ap,married,5075,3725f3723ab8fae7d0ff4d9ebc526f96,1983,33
1546,female,05:20.5,03:12.0,"$10,000-$14,999",1,roselle,US,il,single,3728,f09b1753a4bede0e16fa96268ed24016,1994,22
1547,male,04:36.6,03:12.0,"$60,000-$74,999",1,portland,US,or,single,84,43f374df463674f7837268175a76a8fb,1979,37
1548,female,49:54.6,48:13.0,"Less than $10,000",4,erode,IN,tn,married,101,8f672b0b3ffa8a492db5f1017f5481b8,1981,35
1549,female,33:55.2,33:13.0,"$60,000-$74,999",5+,roseville,US,ca,single,42,e0090656edbe7785a2536e18cfc7d9da,1994,22
1550,male,21:37.1,18:12.0,"$25,000-$39,999",2,bangalore,IN,ka,single,205,adf833b8ad4bcbf6b1dea3e22371e107,1990,26
1551,female,05:08.5,03:27.0,"$100,000 or more",3,springfield,US,pa,married,3701,2a691e8fa838466ad1d4221c2f072bfe,1981,35
1552,female,56:26.2,33:13.0,"$75,000-$99,999",4,chapel hill,US,nc,married,1393,c7ebb3788eaf9e9ba016768772bd4a0a,1984,32
1553,male,28:41.6,18:14.0,"$75,000-$99,999",5+,idaho falls,US,id,married,4227,6f77f95f576ddb7fe50752505cd48fee,1974,42
1554,female,21:06.0,18:13.0,"Less than $10,000",4,?,IN,?,married,172,e0073ca31aaef30024600a937dfa08af,1974,42
1555,female,56:05.4,48:13.0,"$75,000-$99,999",2,acworth,US,ga,engaged,472,933dc2e35bddeb3d62ed72db76386cf6,1983,33
1556,male,46:47.9,33:12.0,"$25,000-$39,999",5+,columbus,US,oh,single,815,276a976975f4be1d00d047423986f417,1993,23
1557,male,16:42.3,33:12.0,"$15,000-$24,999",2,portland,US,or,married,2610,d9303e945262a66dfc10f28bcf812a26,1995,21
1558,male,16:35.8,48:13.0,"$40,000-$59,999",3,vancouver,US,wa,single,1702,ad20e999eb64be1e22ce6a8711f48635,1979,37
1559,male,04:45.6,03:12.0,"$40,000-$59,999",4,houston,US,tx,single,93,dd93658e2db08bdff1f1498ead339a66,1992,24
1560,male,19:00.7,18:13.0,"$25,000-$39,999",1,richmond,US,va,single,47,32986ad1ff89a729297131b4c1e3a274,1986,30
